word,freq,doc_freq,tfidf_top_k_mean,token_count,expected_cost,positive_residual,RIF
brandenburg,307,63,0.38692797729478395,3,2.9126179665247456,0.08738203347525442,0.03381055346448529
davis,613,285,0.38349867830471807,2,2.101724671711725,0.0,0.0
ordu,70,18,0.3827805389402342,2,2.2023168813731107,0.0,0.0
eva,195,73,0.38197611679904,2,2.0053786174365613,0.0,0.0
gedeh,14,4,0.37855579161859454,2,2.455175579600644,0.0,0.0
cine,55,23,0.3778452005866411,2,2.2108218350177298,0.0,0.0
pcgn,81,3,0.3773772504936232,3,2.2359647704363264,0.7640352295636736,0.28832951421300335
zee,58,25,0.37562878446940084,1,2.1019383127855837,0.0,0.0
iii,2122,851,0.37466831449297755,2,1.818414387372552,0.181585612627448,0.06803437541930069
codes,537,192,0.3741365947960581,2,2.119905777435537,0.0,0.0
suba,25,4,0.37276590662936326,2,2.3037574947236115,0.0,0.0
amherst,85,30,0.37249991938344756,2,2.5146037155673,0.0,0.0
island,4384,964,0.3689855751313018,2,2.054271657543361,0.0,0.0
iranian,394,159,0.3689512075517218,2,2.35969176543473,0.0,0.0
antigua,207,33,0.3689017653358374,3,2.4495078336352467,0.5504921663647533,0.203077531975507
james,2821,1297,0.36883651108366616,2,1.975347249117985,0.024652750882014907,0.009092834623937151
general,7965,2509,0.3676249548728877,2,2.0942273972063483,0.0,0.0
john,7368,2282,0.36674982359937747,2,1.8193328253565733,0.18066717464342674,0.06625965443067468
boies,17,3,0.36568376073169223,2,2.449237954597029,0.0,0.0
antipope,61,18,0.365656024539767,3,2.6791295849504104,0.3208704150495896,0.11732820035945794
luge,77,14,0.36520500672546824,2,2.2028680667121274,0.0,0.0
grady,48,26,0.3643886735827714,2,2.3250341607690093,0.0,0.0
çankırı,24,14,0.36349908579770074,4,3.2748560888403984,0.7251439111596016,0.2635891487782843
bangor,92,21,0.36347323514001567,3,2.4015091386818015,0.5984908613181985,0.21753540956506007
rantoul,71,4,0.362142991080753,2,2.584955822623354,0.0,0.0
arianna,11,3,0.36121977367445707,2,2.7274304737621806,0.0,0.0
high,9418,2928,0.3611093524094778,1,1.8011385727636986,0.0,0.0
paa,11,5,0.36062019108474014,2,2.2394216339164164,0.0,0.0
county,4556,1390,0.3598548803852082,2,2.0427768910487485,0.0,0.0
newcastle,399,92,0.35800160360391076,2,2.6141639764440505,0.0,0.0
pl,74,43,0.3575206363526685,1,1.976861016017075,0.0,0.0
blue,2393,795,0.35678240349836576,2,1.9029886490569359,0.09701135094306412,0.03461194295608987
temurah,15,3,0.35642979806985514,3,2.7052341477472925,0.29476585225270746,0.10506333319632127
steinheim,34,4,0.35558903477933457,2,2.904505311272225,0.0,0.0
dáil,89,16,0.3552018011392919,2,2.729842691815363,0.0,0.0
ngc,129,22,0.3551449302779822,2,2.058413286990795,0.0,0.0
right,4260,1549,0.35500263986814595,1,1.9480859978841203,0.0,0.0
hoy,18,11,0.35390486150570666,2,2.191529054687714,0.0,0.0
shire,144,52,0.35366248111440957,1,2.2357660334399103,0.0,0.0
operation,2062,817,0.3535620472901642,2,2.4290016915252464,0.0,0.0
minerals,390,134,0.3535246461134165,2,2.481721713298497,0.0,0.0
abingdon,34,11,0.3518247801829005,3,2.7385040461439303,0.2614959538560697,0.09200075648412961
chinese,2630,609,0.35041943769484496,2,2.199284225644743,0.0,0.0
georgia,1085,334,0.349212391824839,3,2.2720262950505568,0.7279737049494432,0.2542174386909847
mexico,1490,516,0.34616010617327947,3,2.1345897435015964,0.8654102564984036,0.2995705062729324
sabha,124,42,0.3459771522416174,3,2.2510201113953725,0.7489798886046275,0.2591299289456728
boardman,50,10,0.3459125481198302,2,2.7122901246588835,0.0,0.0
khulna,26,12,0.345809886893888,3,2.5035958548702353,0.4964041451297647,0.1716614612809811
albion,296,52,0.3448761999833417,3,2.2984865417802034,0.7015134582197966,0.2419352957080162
wahidi,102,5,0.34419167741324896,2,2.4333084901967448,0.0,0.0
akita,134,5,0.34411389165225026,2,2.3014379902992053,0.0,0.0
alabama,799,160,0.34367397865925386,2,2.312682686796929,0.0,0.0
el,1089,377,0.3419047225811772,1,1.784093516810937,0.0,0.0
curling,120,27,0.3413988010943961,2,2.4934677889497108,0.0,0.0
lok,111,37,0.34137319524575915,2,2.0543598593992844,0.0,0.0
perry,243,131,0.341278728299545,2,2.178257358065246,0.0,0.0
uşak,14,6,0.3407578339114202,3,2.9040393300203213,0.09596066997967867,0.032699350042963954
football,5677,934,0.3398417167092944,1,2.245745587107571,0.0,0.0
petrie,41,25,0.3396463923204004,2,2.451285679632965,0.0,0.0
province,2356,914,0.3390635343067282,2,2.303151289165685,0.0,0.0
elwood,21,9,0.33892103901492504,2,2.5263793951047306,0.0,0.0
belmont,62,27,0.33887008595739765,2,2.5401237961708745,0.0,0.0
danaher,12,3,0.3380296363432802,3,2.7212364956546358,0.27876350434536423,0.09423032599964189
managua,22,4,0.33781711233286055,2,2.670118583797389,0.0,0.0
euskirchen,22,8,0.33665688350160894,4,3.0616636698898585,0.9383363301101415,0.3158973845712172
blane,10,5,0.33589315060215064,2,2.4713266479282634,0.0,0.0
dhaka,175,53,0.3357423890204784,3,2.222982014962687,0.7770179850373129,0.2608778746083058
andorra,233,18,0.3354626863670418,3,2.458945114685422,0.541054885314578,0.18150372529964004
stewart,376,212,0.330953297431875,3,2.3544807092205633,0.6455192907794367,0.21363673783933992
turnabout,17,3,0.3303442096986391,2,2.9680609337691344,0.0,0.0
san,2716,777,0.3303270086278354,2,1.8077452106183614,0.19225478938163865,0.06350694947081122
bowler,89,49,0.3302238861053336,2,2.3794842005224983,0.0,0.0
bookland,11,3,0.32994250305135314,2,2.8616343913000666,0.0,0.0
channel,1656,538,0.3299331410684899,1,2.2317679233086687,0.0,0.0
clarke,225,137,0.32887037341728786,3,2.2891615015858475,0.7108384984141525,0.23377372241284652
red,3457,1208,0.3287287606106286,1,1.7856507592488446,0.0,0.0
ii,5603,1876,0.3286170303964989,1,1.669627959588401,0.0,0.0
huntingtons,11,4,0.32721214512953545,4,3.2960818528487077,0.7039181471512923,0.23033056692498236
kansas,609,218,0.3271276154033362,2,2.2128367376198725,0.0,0.0
gosain,6,3,0.326374364167107,3,2.6396251477080828,0.36037485229191724,0.1176171132785896
caguas,10,3,0.3263444496704123,3,2.605953112697381,0.39404688730261883,0.12859501458111214
motzfeldt,23,3,0.32563765370113146,3,2.9439063132382888,0.056093686761711226,0.01826621654452986
surname,317,181,0.32542127867573883,2,2.3704932982754077,0.0,0.0
convict,68,36,0.32513592605812913,3,2.5248576914984664,0.4751423085015336,0.1544858344840434
oreochromis,60,3,0.3245189346426904,3,3.1560050694629544,0.0,0.0
marín,25,9,0.3243321088300882,2,2.986506520043253,0.0,0.0
langenberg,16,4,0.3238978725378684,2,3.1105761727263754,0.0,0.0
salvador,201,83,0.3233997488987489,3,2.543586271576478,0.4564137284235219,0.14760408516610876
william,3358,1319,0.3232410352093738,2,2.1633424946264186,0.0,0.0
gauss,85,25,0.3216405918291265,2,2.2892466103807076,0.0,0.0
çanakkale,38,15,0.3207117817608563,4,3.556977880805873,0.44302211919412704,0.14208241320621895
cricket,945,211,0.320565726401658,2,2.2938835242737206,0.0,0.0
heavyweight,124,37,0.32011365056636176,3,3.0074991629843044,0.0,0.0
dip,533,23,0.31924458590051097,2,1.9764016412624597,0.023598358737540348,0.007533648263097773
maududi,22,8,0.3190303829070655,3,2.650794781590734,0.3492052184092662,0.11140707454225363
thornycroft,9,4,0.3182893557811203,4,3.3131957477601635,0.6868042522398365,0.2186024829931516
municipality,1019,475,0.3177748107520041,3,2.8814020085750385,0.11859799142496152,0.037687454280634955
