word,freq,doc_freq,tfidf_top_k_mean,token_count,expected_cost,positive_residual,RIF
than,15139,3591,0.03742609059472248,2,1.7725451173879607,0.22745488261203928,0.00851274704285015
between,15049,3848,0.06901791719957265,1,2.045885688412475,0.0,0.0
united,14962,3420,0.186237182720909,2,1.953102548303755,0.04689745169624504,0.008734049280698592
would,14800,3262,0.045794313431849476,1,1.8631706793453189,0.0,0.0
people,14531,4377,0.18028627114092596,1,1.9487757279790172,0.0,0.0
these,14468,3334,0.04645820344458588,2,1.8638689240386566,0.13613107596134344,0.006324405222142468
many,14431,3584,0.03949995590698398,1,1.775000840581413,0.0,0.0
over,14197,3891,0.06869434427247412,1,1.7740230896987979,0.0,0.0
century,14143,3225,0.11027242391526837,2,2.053973623715708,0.0,0.0
city,13966,2650,0.23290237238413658,1,1.7832915061525438,0.0,0.0
states,13665,3299,0.18682190904132193,2,1.9590106408779888,0.04098935912201118,0.007657710321554452
years,13363,3733,0.07338324722220269,2,1.8654727610366484,0.13452723896335161,0.00987204563496797
while,12906,3678,0.030056666031289002,1,1.8676598108600981,0.0,0.0
about,12788,3622,0.08444664485877203,1,1.8685012297732917,0.0,0.0
year,12681,3688,0.15809785182222216,1,1.7809006383212074,0.0,0.0
war,12544,2161,0.18747541872810425,1,1.709152179618139,0.0,0.0
state,12417,2922,0.13290356212946225,1,1.875032127812111,0.0,0.0
known,12360,4005,0.0997827220222383,1,1.8679876182984432,0.0,0.0
up,12191,3797,0.05268928819542993,1,1.6190064628586172,0.0,0.0
no,12172,3485,0.11001078559210428,1,1.6207941060946698,0.0,0.0
three,12138,3902,0.07012391562265999,1,1.869551124304067,0.0,0.0
later,12092,3754,0.03871933919363231,1,1.8706461322451755,0.0,0.0
she,11922,1585,0.14384355782261052,1,1.7181882211906445,0.0,0.0
where,11542,3791,0.05869926723191933,1,1.8728941225454887,0.0,0.0
national,11315,3013,0.1328835160108806,1,2.170560671906941,0.0,0.0
both,11062,3552,0.047460843573144326,1,1.7886529710580135,0.0,0.0
then,11034,3664,0.04639151941472167,1,1.7880958296816238,0.0,0.0
under,10952,3539,0.11215632512185329,1,1.8772818827185853,0.0,0.0
including,10834,3635,0.061948228021619464,1,2.274894930143576,0.0,0.0
made,10823,3438,0.04176138633134915,1,1.7904843272278517,0.0,0.0
however,10742,3387,0.028308291144417984,2,2.068829698747236,0.0,0.0
being,10725,3580,0.05405504737502764,1,1.8781316772290886,0.0,0.0
university,10715,2370,0.20676520197469409,2,2.4002289198479567,0.0,0.0
him,10668,2211,0.050272483498504016,1,1.7165490058486979,0.0,0.0
south,10604,2663,0.18186416400825064,1,1.8856171326876288,0.0,0.0
early,10500,3410,0.043775154064589254,1,1.8803927906934002,0.0,0.0
use,10453,2704,0.058189315780324234,1,1.7132768335270916,0.0,0.0
part,10451,3714,0.11289013747556868,1,1.7905549309263467,0.0,0.0
out,10430,3427,0.09019851959673567,1,1.708376104994102,0.0,0.0
through,10359,3389,0.05977902030616676,1,2.0709489615515864,0.0,0.0
well,10267,3531,0.04559815994223274,1,1.792577088871103,0.0,0.0
english,10137,2154,0.14353774883139994,2,2.0838569912035942,0.0,0.0
since,10136,3384,0.0887010465791221,1,1.8824559956071196,0.0,0.0
became,9966,3273,0.034878413873141376,2,1.9768460693116623,0.02315393068833771,0.0008075723773378718
second,9934,3284,0.05970769775332405,1,1.9769447048290882,0.0,0.0
them,9876,2924,0.04917413799860071,1,1.7987414892314262,0.0,0.0
called,9866,3254,0.062176734298419814,1,1.977554591800723,0.0,0.0
history,9823,4024,0.08806190100600149,1,2.0696804739009798,0.0,0.0
number,9766,2873,0.08701691009391725,2,1.9811721828477435,0.018827817152256454,0.001638338472402613
film,9539,1436,0.24518092055057142,1,1.8163990700689958,0.0,0.0
high,9418,2928,0.3611093524094778,1,1.8011385727636986,0.0,0.0
school,9340,2091,0.4353458206669346,2,1.991483522578312,0.008516477421687929,0.0037076128523361508
if,9340,2392,0.08395588154968114,1,1.6406406286826203,0.0,0.0
british,9246,1833,0.21634335121853465,3,2.0934775447765284,0.9065224552234716,0.19612010591789988
before,9114,3335,0.05170683018042775,1,1.9814106484414047,0.0,0.0
references,9065,8504,0.06810205915773682,2,2.373888262272621,0.0,0.0
system,9061,2121,0.14104841319468903,1,1.9928489072644935,0.0,0.0
north,8954,2526,0.17073021068517508,2,1.8959331778324515,0.10406682216754848,0.0177673504740022
against,8927,2436,0.07033248778575987,2,2.0882178997302385,0.0,0.0
government,8819,1854,0.11484315831992216,2,2.420871789451179,0.0,0.0
series,8737,2144,0.2475199145795357,2,1.9946451751008722,0.0053548248991277525,0.0013254258016204721
based,8420,3035,0.08511914483255549,1,1.8949452213477656,0.0,0.0
life,8347,2822,0.062194102266040094,1,1.8081480179414882,0.0,0.0
so,8335,2868,0.06093114562145062,1,1.6422681332301872,0.0,0.0
day,8306,2481,0.17221232968728034,1,1.7263352349369878,0.0,0.0
several,8236,3212,0.0731884068000776,3,2.0858640996695206,0.9141359003304794,0.06690415014394231
until,8153,3263,0.05102942440586518,1,1.8949838412261415,0.0,0.0
name,8136,3088,0.1397555845039172,1,1.8074510032233169,0.0,0.0
de,8096,1915,0.2545320046420776,1,1.6518460122981198,0.0,0.0
general,7965,2509,0.3676249548728877,2,2.0942273972063483,0.0,0.0
each,7964,2668,0.060270572974854476,2,1.8118172337758869,0.18818276622411312,0.01134188314432039
same,7885,2997,0.05019620532172675,2,1.8097289038729951,0.19027109612700488,0.009550887007981144
work,7765,2591,0.09793700789356526,1,1.8137758299623454,0.0,0.0
four,7741,2905,0.1205736312832509,1,1.8113739937784943,0.0,0.0
international,7731,2279,0.265835235885191,2,2.7994334874333036,0.0,0.0
any,7720,2602,0.0614858569617011,1,1.7289089150807493,0.0,0.0
see,7691,4734,0.09404922932515551,1,1.7163568160253577,0.0,0.0
group,7669,2440,0.16316116169049294,1,1.9051081148498161,0.0,0.0
because,7668,2593,0.03128528712865404,1,2.0956362163596096,0.0,0.0
team,7627,1543,0.15836518405526032,2,1.826354152406824,0.17364584759317592,0.027499456614524985
league,7626,1052,0.18010792212745624,2,2.0200472268562253,0.0,0.0
country,7561,1811,0.1333654611652481,2,2.1057878338666884,0.0,0.0
music,7556,1460,0.23868317019964308,1,1.9180386235935931,0.0,0.0
following,7554,3167,0.07182284456373317,3,2.3022303393143635,0.6977696606856365,0.0501158018807133
born,7497,2896,0.25615975189108064,1,1.8130918990425964,0.0,0.0
like,7496,2543,0.09523701110361123,1,1.81601233609303,0.0,0.0
found,7468,2478,0.05255757791131045,1,1.9061817741854208,0.0,0.0
season,7428,1204,0.2666272612823236,1,2.0181915353470465,0.0,0.0
games,7412,1139,0.274496962872968,1,1.9249794903130728,0.0,0.0
will,7398,2228,0.04382848829872136,1,1.8196610515191338,0.0,0.0
john,7368,2282,0.36674982359937747,2,1.8193328253565733,0.18066717464342674,0.06625965443067468
often,7356,2223,0.04925977083772842,1,1.9095596660952592,0.0,0.0
area,7329,2298,0.22556551404780106,1,1.8194500445835402,0.0,0.0
french,7182,1451,0.23104408451602673,2,2.0154735592926643,0.0,0.0
west,7165,2144,0.12243058762987517,1,1.822180383415348,0.0,0.0
