word,freq,doc_freq,tfidf_top_k_mean,token_count,expected_cost,positive_residual,RIF
toxicodendron,6,3,0.0751612712927923,6,3.6945833008722424,2.3054166991277576,0.17327804996607513
thiruvananthapuram,12,7,0.07267280895108043,6,4.576267992324182,1.4237320076758184,0.10346660419136293
hematopoiesis,5,3,0.06836710500018499,6,3.7107957962037883,2.2892042037962117,0.15650626416780047
monocotyledons,21,7,0.06383312858234089,6,3.7203154564398164,2.2796845435601836,0.1455193965962523
gündoğdu,4,4,0.06304601968138643,6,3.645880788446174,2.354119211553826,0.1484178461439524
heerlijkheid,5,3,0.06278531012555444,6,3.53676820744273,2.46323179255727,0.15465477200683359
bashkortostan,11,7,0.062497177789756976,6,3.607418775847278,2.392581224152722,0.14952957414230705
gündoğan,3,3,0.05721283558678567,6,3.679193938852959,2.320806061147041,0.1327798956052213
papaligouras,6,3,0.0567966215647721,6,3.521316039982967,2.478683960017033,0.14078087485575813
süleymaniye,7,6,0.056791659197573605,6,4.137901763442527,1.8620982365574728,0.10575164844297479
yıldırım,10,8,0.05466383758096285,6,3.5393349264610077,2.4606650735389923,0.13450939592108346
hematopoietic,10,4,0.05349605658167997,6,3.637410121135681,2.362589878864319,0.12638924183903003
reykjavík,29,14,0.05325767294703081,6,3.5864437916235232,2.4135562083764768,0.12854038718499014
stratovolcano,7,3,0.049051820808512066,6,3.680596664068405,2.319403335931595,0.1137709568167817
şebinkarahisar,3,3,0.0474530692399339,6,4.908122898563855,1.091877101436145,0.05181291969594772
psychopharmacology,4,3,0.047388946669807835,6,4.7426213589528015,1.2573786410471985,0.059585849364341144
mönchengladbach,12,8,0.045437556404813416,6,4.9304220716078415,1.0695779283921585,0.04859900745066219
guipúzcoa,5,4,0.040679631468031455,6,3.8055183022482413,2.1944816977517587,0.08927070672788154
gölbaşı,3,3,0.040315751656667786,6,3.506648402820526,2.493351597179474,0.10052134378464365
ludwigshafen,3,3,0.035997809958969514,6,3.5777368141911774,2.4222631858088226,0.08719616983335406
büyükdere,4,3,0.03397965570541184,6,3.8358397415516063,2.1641602584483937,0.07353742047341151
berejiklian,8,4,0.03386854532267477,6,3.323126058038305,2.676873941961695,0.09066182642641674
hymiskviða,5,3,0.03152910065398916,6,4.003794744804862,1.9962052551951377,0.06293855641706961
bildungsroman,18,4,0.03016478844468075,6,3.5813778431896037,2.4186221568103963,0.07295722568780307
mephistopheles,8,4,0.030159722281092895,6,3.8382052028390565,2.1617947971609435,0.0651991307110856
vladimirovna,3,3,0.029873588158105178,6,3.5777368141911774,2.4222631858088226,0.07236169282339257
submarinecablemap,5,5,0.02939034369519671,6,4.474380363877237,1.5256196361227632,0.04483848545378895
limnocharitaceae,8,3,0.029341785250160384,6,4.2368846263384885,1.7631153736615115,0.051732952665232354
klaipėda,11,5,0.029167962518694406,6,3.548332281532883,2.451667718467117,0.07151015212054189
freundeskreis,5,3,0.0289215186304122,6,3.7107957962037883,2.2892042037962117,0.06620726202891006
københavn,10,3,0.0284330238193768,6,3.7508879825707493,2.2491120174292507,0.0639490555640125
norrköping,13,6,0.026706783018130377,6,3.8816496408348917,2.1183503591651083,0.0565743233986011
sáblíková,4,3,0.02620936230334164,6,3.8358397415516063,2.1641602584483937,0.056721260296167426
wolfenbüttel,15,6,0.02596211798724219,6,4.2568663425323505,1.7431336574676495,0.04525544168270813
plenipotentiary,15,11,0.025775854638345315,6,3.919157005654253,2.080842994345747,0.05363550654747518
northamptonshire,32,21,0.025338153574243433,6,3.998250382618457,2.001749617381543,0.050720639222396564
anticholinergics,4,3,0.024536524630985976,6,4.308216671183758,1.6917833288162418,0.04151048331779116
frelinghuysen,9,6,0.024074087750521903,6,3.632137525773865,2.367862474226135,0.05700412898568788
aryacakravarti,23,3,0.023850217661039497,6,3.743055569445615,2.256944430554385,0.05382861591759292
exxonmobil,17,13,0.022420321442885364,6,3.0662681808817283,2.9337318191182717,0.06577521041185247
mordenkainen,9,3,0.022335226008474113,6,3.4858210287820706,2.5141789712179294,0.05615475554790539
mandlíková,4,4,0.02189576879024689,6,4.01350104212133,1.9864989578786698,0.04349592188377775
nbcuniversal,10,5,0.02189294332839055,6,3.4590222677504543,2.5409777322495457,0.05562948149084164
diyarbakır,4,4,0.02140472086781244,6,4.01350104212133,1.9864989578786698,0.042520455697593225
québécois,17,7,0.020966638784685764,6,3.667237701970479,2.332762298029521,0.04891018447331844
vestibulocochlear,5,3,0.02009504347089906,6,4.496855038210977,1.5031449617890233,0.03020576335021333
nebuchadnezzar,37,10,0.020011962915775887,6,3.6486197942927245,2.3513802057072755,0.04705573347750347
glyndŵr,9,5,0.020008112648288605,6,3.3994834523910353,2.6005165476089647,0.05203142802829874
queensrÿche,3,3,0.019927676454010265,6,4.249463027200207,1.750536972799793,0.034884134414736846
dicotyledons,10,7,0.019920543461816133,6,3.446747507647703,2.553252492352297,0.05086217724289429
nguyễn,9,7,0.01957959338115181,6,3.2285579492161003,2.7714420507838997,0.054263708433774246
bachelorette,10,4,0.018099757810305855,6,3.466824147807832,2.533175852192168,0.04584986941559338
physiotherapist,10,7,0.017991242062627893,6,3.980987776471967,2.019012223528033,0.036324537640897415
neurodegenerative,21,11,0.017504970697989248,6,4.2754826957716805,1.7245173042283195,0.030187624878692143
österreichischen,7,5,0.017438104697513106,6,5.271202952581652,0.7287970474183476,0.01270883921611957
espncricinfo,6,5,0.017329072667305483,6,3.503716977849029,2.496283022150971,0.043258269889015113
coxsackievirus,3,3,0.017201504675126864,6,3.9384859970454107,2.0615140029545893,0.03546114275966286
semitransparent,4,4,0.01672973057578315,6,4.094864606512152,1.905135393487848,0.03187240184344031
cryptocrystalline,5,3,0.016570580489797607,6,4.496855038210977,1.5031449617890233,0.02490798457715876
magalhães,9,6,0.01612061283028603,6,3.735137340707005,2.264862659292995,0.03651097404423439
savonlinna,3,3,0.015753009370356355,6,3.2500307786345672,2.7499692213654328,0.04332029091236123
östergötland,6,4,0.015623181955347759,6,4.376164067672201,1.6238359323277987,0.02536948423638897
frederiksen,3,3,0.015307639616006485,6,3.4099493785062718,2.5900506214937282,0.03964756150103961
cardiothoracic,7,4,0.015141591109712055,6,3.851067704119331,2.148932295880669,0.03253825414667985
gymnosperms,12,5,0.014938797877058818,6,3.2811956815514662,2.7188043184485338,0.040615668180577304
enciclopedia,8,7,0.014823614058690537,6,3.466449926965293,2.533550073034707,0.03755636848103372
vérendrye,3,3,0.014807477328178836,6,3.8602296223380916,2.1397703776619084,0.03168460135473737
fontainebleau,17,10,0.01449551117498309,6,3.5521045611379978,2.4478954388620022,0.03548349568921429
anisophylleaceae,5,3,0.014418031348884398,6,4.285963121143358,1.7140368788566418,0.02471303745249903
corynocarpaceae,5,3,0.014418031348884398,6,4.0849615386109965,1.9150384613890035,0.027611084570625995
physiotherapists,3,3,0.01429332030422526,6,4.335610122968063,1.6643898770319367,0.023789657623527565
