word,freq,doc_freq,tfidf_top_k_mean,token_count,IWF
yazdi,3,3,0.0036428057152927025,3,0.007285611430585405
baptizing,8,4,0.00364280225946067,3,0.00728560451892134
wolpe,6,3,0.003642478789733177,3,0.007284957579466354
cohesiveness,6,6,0.0036421390345905214,3,0.007284278069181043
mandating,12,11,0.003642125050242552,3,0.007284250100485104
blazed,3,3,0.00728424352791248,2,0.00728424352791248
slices,20,15,0.007283813453859403,2,0.007283813453859403
vigeland,4,4,0.007283675172793448,2,0.007283675172793448
expressible,3,3,0.003641438168425239,3,0.007282876336850478
pascaline,6,3,0.0036409720364354047,3,0.0072819440728708095
miscible,7,6,0.00364083485381097,3,0.00728166970762194
mairead,4,4,0.0036407747387640016,3,0.007281549477528003
vasari,6,5,0.007281117155478178,2,0.007281117155478178
hydrogens,7,4,0.0036405575660476215,3,0.007281115132095243
mane,9,5,0.007281107023001632,2,0.007281107023001632
barbarous,9,8,0.0036405044358689596,3,0.007281008871737919
intentioned,6,5,0.003639758151986331,3,0.007279516303972662
weathered,12,12,0.007279437276258091,2,0.007279437276258091
sandstorm,4,4,0.0036395419480449607,3,0.0072790838960899214
occupiers,15,14,0.007278920457562427,2,0.007278920457562427
ulcers,18,13,0.007278309855727076,2,0.007278309855727076
analyzer,17,7,0.0036391125087553884,3,0.007278225017510777
frees,31,29,0.007277536687723631,2,0.007277536687723631
danson,19,4,0.007276885797856184,2,0.007276885797856184
atrophied,4,4,0.0036376715065855256,3,0.007275343013171051
dindorf,5,5,0.0036376371236427215,3,0.007275274247285443
wanderings,11,11,0.003637166023244546,3,0.007274332046489092
rekindled,12,11,0.0036367680378955407,3,0.0072735360757910815
gert,10,9,0.007272414968441177,2,0.007272414968441177
informers,7,6,0.003636136701205986,3,0.007272273402411972
illyricum,15,8,0.0036359879836665512,3,0.0072719759673331025
pang,4,4,0.007271637584493488,2,0.007271637584493488
pierson,7,6,0.0036357827676947326,3,0.007271565535389465
acclimate,3,3,0.0036357004285032077,3,0.007271400857006415
germanized,10,5,0.003635427540819845,3,0.00727085508163969
berezin,3,3,0.0036352759150920684,3,0.007270551830184137
marcuse,5,4,0.00363502813778845,3,0.0072700562755769
danorum,12,8,0.007268932193157207,2,0.007268932193157207
jace,5,4,0.007268862625392518,2,0.007268862625392518
treng,10,4,0.007268646303432524,2,0.007268646303432524
parte,14,11,0.00726855860776446,2,0.00726855860776446
sozopol,5,4,0.0036342540942931618,3,0.0072685081885863236
petrine,5,4,0.0072684930346249964,2,0.0072684930346249964
humilis,4,4,0.007268193620985351,2,0.007268193620985351
