word,freq,doc_freq,tfidf_top_k_mean,token_count,IWF
gandaraditya,16,3,0.0642407410324176,5,0.2569629641296704
iltutmish,31,5,0.08548110279037144,4,0.2564433083711143
congressional,269,120,0.08547733728238088,4,0.25643201184714265
caladrius,19,3,0.08530514314641142,4,0.2559154294392343
trammell,14,3,0.08492926193857413,4,0.25478778581572237
chattanooga,33,13,0.08476134496384308,4,0.25428403489152923
joaquín,34,23,0.08451530987807909,4,0.2535459296342373
kakheti,7,4,0.08408315625987295,4,0.25224946877961885
cristóbal,23,12,0.08405625003365341,4,0.25216875010096024
yosemite,23,9,0.08393391532142531,4,0.25180174596427596
goukouni,10,3,0.08393188619760057,4,0.25179565859280173
yogyakarta,56,10,0.08374146318109292,4,0.25122438954327875
feminine,211,87,0.08356471890307267,4,0.250694156709218
somaliland,3,3,0.08346610855830995,4,0.25039832567492987
renfrewshire,13,6,0.08329609962806242,4,0.24988829888418726
taiwanese,116,46,0.0832153452670336,4,0.24964603580110079
philosophers,644,158,0.08320858324969549,4,0.24962574974908647
lithuanian,176,85,0.08311337725459973,4,0.2493401317637992
agrotera,13,3,0.08303539705748834,4,0.24910619117246502
criterion,153,69,0.08295166011492197,4,0.2488549803447659
francke,7,3,0.08276238387840557,4,0.2482871516352167
squadrons,211,61,0.08211489928807306,4,0.24634469786421917
bradycardia,27,3,0.06143694640707794,5,0.24574778562831176
candidates,593,275,0.0818767880318945,4,0.2456303640956835
jacquelyn,4,3,0.08162948740652502,4,0.24488846221957505
caryophyllales,6,4,0.061200825558890795,5,0.24480330223556318
dasypogonaceae,12,6,0.06115805878457011,5,0.24463223513828045
mcauliffe,5,4,0.061147054088827424,5,0.2445882163553097
philippine,279,76,0.08143826438644924,4,0.24431479315934773
wakamatsu,12,4,0.0814093558970751,4,0.2442280676912253
crtc,28,14,0.08132074020196782,4,0.24396222060590345
tallulah,21,4,0.0812585914350086,4,0.2437757743050258
méxico,51,23,0.08072226794318726,4,0.2421668038295618
sanjay,27,11,0.08041751148217427,4,0.2412525344465228
mahmut,4,3,0.08033000872871073,4,0.2409900261861322
kropotkin,17,8,0.08025015915294384,4,0.24075047745883152
hollingsworth,15,4,0.080249739140653,4,0.240749217421959
panchayat,13,9,0.08016982808646253,4,0.2405094842593876
corstorphine,8,3,0.08011271234387578,4,0.24033813703162732
buffaloes,29,10,0.07999743953390781,4,0.23999231860172343
nachrichten,6,3,0.07987889575984564,4,0.2396366872795369
counselor,34,21,0.07986748653369469,4,0.23960245960108406
næstved,29,4,0.07974062633473106,4,0.23922187900419317
nanatsuboshi,3,3,0.07973497314759727,4,0.23920491944279182
ephemeris,7,4,0.07969848087699835,4,0.23909544263099505
snapper,35,22,0.0794710695334944,4,0.2384132086004832
brythonic,21,12,0.07927379459366368,4,0.23782138378099105
acceleration,171,60,0.07923051972499442,4,0.23769155917498327
frederik,36,23,0.07916791675330143,4,0.23750375025990428
camperdown,12,3,0.07907328731071928,4,0.23721986193215783
genealogy,91,56,0.07897567024315523,4,0.2369270107294657
congregations,163,74,0.0789484364597955,4,0.23684530937938653
jeremiah,145,42,0.07862904079829097,4,0.23588712239487292
physiologist,35,30,0.07843201404417713,4,0.23529604213253139
bhansali,62,3,0.07813767672900339,4,0.23441303018701015
örencik,3,3,0.07807814018096008,4,0.23423442054288024
kilometres,151,109,0.07794232474245559,4,0.23382697422736676
kalmyk,10,3,0.07788501688999445,4,0.23365505066998338
baháʼu,126,8,0.0778377255620809,4,0.23351317668624272
governorate,60,45,0.07737711164906909,4,0.23213133494720728
administering,53,48,0.0772320594270584,4,0.23169617828117517
categorization,28,25,0.07723009698114393,4,0.2316902909434318
subsidiary,269,187,0.07711938998891056,4,0.2313581699667317
martínez,95,42,0.07688232996412248,4,0.23064698989236743
göktürk,6,3,0.0767772765961394,4,0.23033182978841818
hacılar,9,8,0.07662830961780971,4,0.22988492885342915
holmenkollen,19,6,0.07636563062728778,4,0.22909689188186333
aurichalcite,3,3,0.07621768534859359,4,0.2286530560457808
benedictine,181,58,0.0760258219603229,4,0.2280774658809687
bimonthly,16,14,0.07598072203083003,4,0.2279421660924901
phenomenon,378,261,0.07585465233497035,4,0.22756395700491105
bahawalpur,5,3,0.0754034927488077,4,0.2262104782464231
