word,freq,doc_freq,tfidf_top_k_mean,token_count,IWF
norwegian,649,275,0.26013970470240066,3,0.5202794094048013
heinrich,233,149,0.2597842106505261,3,0.5195684213010522
regiment,970,201,0.5177880051766994,2,0.5177880051766994
bahamas,253,47,0.2579314755747041,3,0.5158629511494082
catalan,389,50,0.2575866476511476,3,0.5151732953022952
jalisco,33,16,0.2572037752258648,3,0.5144075504517296
werther,16,3,0.5136218700763574,2,0.5136218700763574
crawford,150,60,0.2565353422703694,3,0.5130706845407388
aomori,19,7,0.2555650630098384,3,0.5111301260196768
manzoni,24,4,0.25541277194651013,3,0.5108255438930203
tochigi,8,4,0.2551680831235411,3,0.5103361662470822
localities,124,88,0.25476447182137857,3,0.5095289436427571
gibson,305,93,0.25464604837958815,3,0.5092920967591763
blowfish,51,5,0.2533945731628334,3,0.5067891463256669
nordland,18,9,0.2525124742091539,3,0.5050249484183078
norway,666,316,0.252067297175837,3,0.504134594351674
kurdish,104,46,0.25172683276762314,3,0.5034536655352463
moldavia,35,18,0.25127531258046065,3,0.5025506251609213
oblast,211,57,0.5020722599382317,2,0.5020722599382317
spandau,45,10,0.25089220731021217,3,0.5017844146204243
beresford,59,14,0.24999682638731696,3,0.4999936527746339
governor,1998,669,0.24920972784201742,3,0.49841945568403484
ministry,1256,477,0.24915894893254542,3,0.49831789786509084
sundern,12,3,0.24898492631857497,3,0.49796985263714993
konya,36,16,0.2489776346123423,3,0.4979552692246846
graffiti,92,34,0.2483937825012227,3,0.4967875650024454
algebraic,477,78,0.24796148619942748,3,0.49592297239885497
greece,1212,398,0.24760717667823945,3,0.4952143533564789
mitchell,397,178,0.24735826985366907,3,0.49471653970733814
essendon,47,10,0.2472249239006082,3,0.4944498478012164
sayyid,38,18,0.24633305037043077,3,0.49266610074086153
wellesley,49,20,0.24565224545793124,3,0.4913044909158625
sweden,847,324,0.24552943897927132,3,0.49105887795854264
labour,1187,336,0.24509675000973147,3,0.49019350001946294
juno,78,50,0.2446238028836929,3,0.4892476057673858
meteorological,97,48,0.24435471662144037,3,0.48870943324288074
shoshone,26,7,0.24374461532786337,3,0.48748923065572675
honduras,83,43,0.24284080190344856,3,0.4856816038068971
minnesota,466,217,0.24256628577432116,3,0.4851325715486423
korea,839,324,0.2425147504126378,3,0.4850295008252756
riverside,82,58,0.24147690184581844,3,0.4829538036916369
wisconsin,483,174,0.24128886501779614,3,0.4825777300355923
olympics,2062,448,0.2412707931537616,3,0.4825415863075232
conundrum,12,10,0.23974592975836145,3,0.4794918595167229
franc,125,27,0.23962226531370226,3,0.4792445306274045
zug,22,3,0.47920990959568327,2,0.47920990959568327
romanization,123,23,0.23960205798821277,3,0.47920411597642554
methodist,352,126,0.23883104717238862,3,0.47766209434477724
districts,972,496,0.4766790853180057,2,0.4766790853180057
biathletes,49,9,0.2379084056017807,3,0.4758168112035614
cantonese,88,33,0.23731390660752477,3,0.47462781321504954
dahlem,10,5,0.23676121544759984,3,0.4735224308951997
bulgarian,751,137,0.23660893712651085,3,0.4732178742530217
walsh,223,82,0.23623637787925178,3,0.47247275575850356
çandır,8,4,0.23585488069013594,3,0.4717097613802719
theodore,179,126,0.23539939169096763,3,0.47079878338193526
abydos,146,9,0.2353694030626298,3,0.4707388061252596
columbus,616,110,0.23533044200380684,3,0.4706608840076137
albrecht,108,45,0.470607138626172,2,0.470607138626172
aulaqi,43,6,0.23506233152434447,3,0.47012466304868894
barbuda,153,21,0.23499452602415824,3,0.4699890520483165
keld,21,3,0.46889567832484863,2,0.46889567832484863
scottish,1716,475,0.2337431209381844,3,0.4674862418763688
fm,751,212,0.46484413568228666,2,0.46484413568228666
morris,468,173,0.232225935932797,3,0.464451871865594
lamu,12,3,0.4636905966354871,2,0.4636905966354871
unions,356,144,0.46347245314517316,2,0.46347245314517316
victoria,923,383,0.2316994630767053,3,0.4633989261534106
yankovic,99,13,0.23123056703983608,3,0.46246113407967215
universities,850,344,0.2309258588493715,3,0.461851717698743
antioch,142,67,0.23049385100835976,3,0.4609877020167195
williams,869,418,0.23018444355088138,3,0.46036888710176277
bridgeport,40,11,0.4588336254852007,2,0.4588336254852007
